Gen,Family.ID,Sperm_ID,Sperm_length ,Unit
Inb.3,8,5.jpg,81,micrometer
Inb.3,8,5.jpg,81,micrometer
Inb.3,8,5.jpg,86,micrometer
Inb.3,8,21.jpg,85,micrometer
Inb.3,8,21.jpg,85,micrometer
Inb.3,8,20.jpg,65,micrometer
Inb.3,8,20.jpg,80,micrometer
Inb.3,8,20.jpg,69,micrometer
Inb.3,8,20.jpg,75,micrometer
Inb.3,8,19.jpg,81,micrometer
Inb.3,8,19.jpg,63,micrometer
Inb.3,8,19.jpg,79,micrometer
Inb.3,9,1.jpg,82,micrometer
Inb.3,9,2.jpg,72,micrometer
Inb.3,9,2.jpg,84,micrometer
Inb.3,9,2.jpg,85,micrometer
Inb.3,9,3.jpg,79,micrometer
Inb.3,9,3.jpg,74,micrometer
Inb.3,9,3.jpg,83,micrometer
Inb.3,9,3.jpg,80,micrometer
Inb.3,9,3.jpg,76,micrometer
Inb.3,9,4.jpg,90,micrometer
Inb.3,9,4.jpg,82,micrometer
Inb.3,9,20.jpg,86,micrometer
Inb.3,9,20.jpg,80,micrometer
Inb.3,9,20.jpg,89,micrometer
Inb.3,9,19.jpg,85,micrometer
Inb.3,9,18.jpg,80,micrometer
Inb.3,9,18.jpg,82,micrometer
Inb.3,9,18.jpg,74,micrometer
Inb.3,9,17.jpg,81,micrometer
Inb.3,9,17.jpg,83,micrometer
Inb.3,11,1.jpg,82,micrometer
Inb.3,11,1.jpg,76,micrometer
Inb.3,11,1.jpg,90,micrometer
Inb.3,11,2.jpg,73,micrometer
Inb.3,11,3.jpg,75,micrometer
Inb.3,11,4.jpg,80,micrometer
Inb.3,11,4.jpg,82,micrometer
Inb.3,11,5.jpg,84,micrometer
Inb.3,11,5.jpg,86,micrometer
Inb.3,11,5.jpg,86,micrometer
Inb.3,11,5.jpg,81,micrometer
Inb.3,11,6.jpg,83,micrometer
Inb.3,11,6.jpg,79,micrometer
Inb.3,11,20.jpg,89,micrometer
Inb.3,11,20.jpg,85,micrometer
Inb.3,11,19.jpg,93,micrometer
Inb.3,11,19.jpg,85,micrometer
Inb.3,11,19.jpg,83,micrometer
Inb.3,11,18.jpg,87,micrometer
Inb.3,11,18.jpg,70,micrometer
Inb.3,12,1.jpg,89,micrometer
Inb.3,12,2.jpg,63,micrometer
Inb.3,12,2.jpg,71,micrometer
Inb.3,12,3.jpg,84,micrometer
Inb.3,12,3.jpg,80,micrometer
Inb.3,12,3.jpg,84,micrometer
Inb.3,12,3.jpg,79,micrometer
Inb.3,12,4.jpg,81,micrometer
Inb.3,12,4.jpg,81,micrometer
Inb.3,12,4.jpg,82,micrometer
Inb.3,12,20.jpg,95,micrometer
Inb.3,12,20.jpg,81,micrometer
Inb.3,12,19.jpg,83,micrometer
Inb.3,12,19.jpg,67,micrometer
Inb.3,12,19.jpg,75,micrometer
Inb.3,12,18.jpg,86,micrometer
Inb.3,12,18.jpg,89,micrometer
Inb.3,12,18.jpg,85,micrometer
Inb.3,12,17.jpg,74,micrometer
Inb.3,12,17.jpg,76,micrometer
Inb.3,13,1.jpg,80,micrometer
Inb.3,13,1.jpg,79,micrometer
Inb.3,13,2.jpg,79,micrometer
Inb.3,13,3.jpg,75,micrometer
Inb.3,13,4.jpg,86,micrometer
Inb.3,13,5.jpg,75,micrometer
Inb.3,13,6.jpg,78,micrometer
Inb.3,13,6.jpg,82,micrometer
Inb.3,13,7.jpg,83,micrometer
Inb.3,13,7.jpg,70,micrometer
Inb.3,13,8.jpg,79,micrometer
Inb.3,13,20.jpg,86,micrometer
Inb.3,13,20.jpg,83,micrometer
Inb.3,13,20.jpg,68,micrometer
Inb.3,13,20.jpg,80,micrometer
Inb.3,13,19.jpg,72,micrometer
Inb.3,13,19.jpg,84,micrometer
Inb.3,13,18.jpg,83,micrometer
Inb.3,13,18.jpg,78,micrometer
Inb.3,13,17.jpg,80,micrometer
Inb.3,14,1.jpg,81,micrometer
Inb.3,14,1.jpg,79,micrometer
Inb.3,14,1.jpg,79,micrometer
Inb.3,14,2.jpg,88,micrometer
Inb.3,14,2.jpg,85,micrometer
Inb.3,14,3.jpg,89,micrometer
Inb.3,14,3.jpg,89,micrometer
Inb.3,14,4.jpg,92,micrometer
Inb.3,14,4.jpg,81,micrometer
Inb.3,14,5.jpg,89,micrometer
Inb.3,14,22.jpg,83,micrometer
Inb.3,14,22.jpg,89,micrometer
Inb.3,14,21.jpg,92,micrometer
Inb.3,14,21.jpg,75,micrometer
Inb.3,14,20.jpg,87,micrometer
Inb.3,14,20.jpg,74,micrometer
Inb.3,14,19.jpg,70,micrometer
Inb.3,14,19.jpg,81,micrometer
Inb.3,14,18.jpg,77,micrometer
Inb.3,14,18.jpg,71,micrometer
Inb.3,16,1.jpg,84,micrometer
Inb.3,16,1.jpg,79,micrometer
Inb.3,16,2.jpg,91,micrometer
Inb.3,16,3.jpg,74,micrometer
Inb.3,16,3.jpg,83,micrometer
Inb.3,16,4.jpg,86,micrometer
Inb.3,16,4.jpg,74,micrometer
Inb.3,16,5.jpg,87,micrometer
Inb.3,16,5.jpg,85,micrometer
Inb.3,16,5.jpg,79,micrometer
Inb.3,16,22.jpg,91,micrometer
Inb.3,16,22.jpg,91,micrometer
Inb.3,16,21.jpg,90,micrometer
Inb.3,16,21.jpg,74,micrometer
Inb.3,16,20.jpg,76,micrometer
Inb.3,16,20.jpg,87,micrometer
Inb.3,16,19.jpg,65,micrometer
Inb.3,16,19.jpg,88,micrometer
Inb.3,16,18.jpg,86,micrometer
Inb.3,16,18.jpg,78,micrometer
Inb.3,17,1.jpg,73,micrometer
Inb.3,17,2.jpg,84,micrometer
Inb.3,17,2.jpg,75,micrometer
Inb.3,17,3.jpg,82,micrometer
Inb.3,17,4.jpg,65,micrometer
Inb.3,17,5.jpg,72,micrometer
Inb.3,17,6.jpg,83,micrometer
Inb.3,17,7.jpg,73,micrometer
Inb.3,17,7.jpg,69,micrometer
Inb.3,17,8.jpg,78,micrometer
Inb.3,17,9.jpg,66,micrometer
Inb.3,17,10.jpg,83,micrometer
Inb.3,17,10.jpg,83,micrometer
Inb.3,17,28.jpg,75,micrometer
Inb.3,17,27.jpg,85,micrometer
Inb.3,17,26.jpg,82,micrometer
Inb.3,17,26.jpg,78,micrometer
Inb.3,17,25.jpg,71,micrometer
Inb.3,17,25.jpg,67,micrometer
Inb.3,17,24.jpg,84,micrometer
Inb.3,18,1.jpg,87,micrometer
Inb.3,18,1.jpg,81,micrometer
Inb.3,18,1.jpg,81,micrometer
Inb.3,18,2.jpg,83,micrometer
Inb.3,18,2.jpg,81,micrometer
Inb.3,18,2.jpg,92,micrometer
Inb.3,18,3.jpg,81,micrometer
Inb.3,18,3.jpg,93,micrometer
Inb.3,18,3.jpg,84,micrometer
Inb.3,18,4.jpg,84,micrometer
Inb.3,18,4.jpg,82,micrometer
Inb.3,18,4.jpg,86,micrometer
Inb.3,18,4.jpg,86,micrometer
Inb.3,18,20.jpg,91,micrometer
Inb.3,18,19.jpg,86,micrometer
Inb.3,18,19.jpg,90,micrometer
Inb.3,18,19.jpg,89,micrometer
Inb.3,18,18.jpg,87,micrometer
Inb.3,18,18.jpg,86,micrometer
Inb.3,18,17.jpg,87,micrometer
Inb.3,19,1.jpg,72,micrometer
Inb.3,19,1.jpg,74,micrometer
Inb.3,19,1.jpg,85,micrometer
Inb.3,19,2.jpg,78,micrometer
Inb.3,19,2.jpg,69,micrometer
Inb.3,19,2.jpg,76,micrometer
Inb.3,19,3.jpg,72,micrometer
Inb.3,19,3.jpg,84,micrometer
Inb.3,19,4.jpg,70,micrometer
Inb.3,19,4.jpg,81,micrometer
Inb.3,19,22.jpg,85,micrometer
Inb.3,19,22.jpg,89,micrometer
Inb.3,19,22.jpg,71,micrometer
Inb.3,19,22.jpg,86,micrometer
Inb.3,19,21.jpg,83,micrometer
Inb.3,19,21.jpg,88,micrometer
Inb.3,19,20.jpg,90,micrometer
Inb.3,19,20.jpg,83,micrometer
Inb.3,19,19.jpg,85,micrometer
Inb.3,19,18.jpg,87,micrometer
Inb.3,20,1.jpg,82,micrometer
Inb.3,20,1.jpg,89,micrometer
Inb.3,20,1.jpg,73,micrometer
Inb.3,20,2.jpg,72,micrometer
Inb.3,20,2.jpg,78,micrometer
Inb.3,20,3.jpg,74,micrometer
Inb.3,20,3.jpg,79,micrometer
Inb.3,20,4.jpg,81,micrometer
Inb.3,20,4.jpg,84,micrometer
Inb.3,20,4.jpg,77,micrometer
Inb.3,20,4.jpg,78,micrometer
Inb.3,20,20.jpg,81,micrometer
Inb.3,20,20.jpg,83,micrometer
Inb.3,20,20.jpg,69,micrometer
Inb.3,20,19.jpg,76,micrometer
Inb.3,20,19.jpg,83,micrometer
Inb.3,20,18.jpg,80,micrometer
Inb.3,20,18.jpg,76,micrometer
Inb.3,20,18.jpg,75,micrometer
Inb.3,20,18.jpg,80,micrometer
Inb.3,21,1.jpg,80,micrometer
Inb.3,21,2.jpg,88,micrometer
Inb.3,21,2.jpg,88,micrometer
Inb.3,21,3.jpg,83,micrometer
Inb.3,21,3.jpg,76,micrometer
Inb.3,21,4.jpg,80,micrometer
Inb.3,21,4.jpg,84,micrometer
Inb.3,21,4.jpg,92,micrometer
Inb.3,21,5.jpg,66,micrometer
Inb.3,21,5.jpg,82,micrometer
Inb.3,21,5.jpg,88,micrometer
Inb.3,21,21.jpg,91,micrometer
Inb.3,21,21.jpg,86,micrometer
Inb.3,21,21.jpg,81,micrometer
Inb.3,21,20.jpg,84,micrometer
Inb.3,21,20.jpg,89,micrometer
Inb.3,21,20.jpg,81,micrometer
Inb.3,21,20.jpg,80,micrometer
Inb.3,21,20.jpg,84,micrometer
Inb.3,21,18.jpg,81,micrometer
Inb.3,22,1.jpg,74,micrometer
Inb.3,22,1.jpg,80,micrometer
Inb.3,22,2.jpg,84,micrometer
Inb.3,22,2.jpg,63,micrometer
Inb.3,22,2.jpg,70,micrometer
Inb.3,22,3.jpg,78,micrometer
Inb.3,22,4.jpg,83,micrometer
Inb.3,22,4.jpg,83,micrometer
Inb.3,22,4.jpg,65,micrometer
Inb.3,22,5.jpg,88,micrometer
Inb.3,22,5.jpg,78,micrometer
Inb.3,22,22.jpg,90,micrometer
Inb.3,22,22.jpg,91,micrometer
Inb.3,22,21.jpg,90,micrometer
Inb.3,22,20.jpg,97,micrometer
Inb.3,22,19.jpg,98,micrometer
Inb.3,22,18.jpg,80,micrometer
Inb.3,22,18.jpg,92,micrometer
Inb.3,22,18.jpg,93,micrometer
Inb.3,22,17.jpg,98,micrometer
Inb.3,23,1.jpg,91,micrometer
Inb.3,23,1.jpg,82,micrometer
Inb.3,23,1.jpg,73,micrometer
Inb.3,23,2.jpg,89,micrometer
Inb.3,23,2.jpg,89,micrometer
Inb.3,23,2.jpg,85,micrometer
Inb.3,23,3.jpg,86,micrometer
Inb.3,23,3.jpg,65,micrometer
Inb.3,23,4.jpg,84,micrometer
Inb.3,23,4.jpg,95,micrometer
Inb.3,23,21.jpg,92,micrometer
Inb.3,23,21.jpg,89,micrometer
Inb.3,23,21.jpg,88,micrometer
Inb.3,23,20.jpg,77,micrometer
Inb.3,23,20.jpg,91,micrometer
Inb.3,23,20.jpg,89,micrometer
Inb.3,23,20.jpg,92,micrometer
Inb.3,23,20.jpg,92,micrometer
Inb.3,23,19.jpg,84,micrometer
Inb.3,23,19.jpg,85,micrometer
Inb.3,24,1.jpg,75,micrometer
Inb.3,24,1.jpg,78,micrometer
Inb.3,24,2.jpg,83,micrometer
Inb.3,24,2.jpg,85,micrometer
Inb.3,24,2.jpg,79,micrometer
Inb.3,24,3.jpg,80,micrometer
Inb.3,24,3.jpg,88,micrometer
Inb.3,24,3.jpg,80,micrometer
Inb.3,24,4.jpg,84,micrometer
Inb.3,24,4.jpg,83,micrometer
Inb.3,24,4.jpg,86,micrometer
Inb.3,24,21.jpg,82,micrometer
Inb.3,24,21.jpg,83,micrometer
Inb.3,24,20.jpg,77,micrometer
Inb.3,24,20.jpg,81,micrometer
Inb.3,24,19.jpg,86,micrometer
Inb.3,24,19.jpg,86,micrometer
Inb.3,24,19.jpg,82,micrometer
Inb.3,24,19.jpg,83,micrometer
Inb.3,24,18.jpg,84,micrometer
Inb.3,27,1.jpg,93,micrometer
Inb.3,27,1.jpg,80,micrometer
Inb.3,27,2.jpg,89,micrometer
Inb.3,27,2.jpg,88,micrometer
Inb.3,27,3.jpg,83,micrometer
Inb.3,27,3.jpg,83,micrometer
Inb.3,27,3.jpg,87,micrometer
Inb.3,27,4.jpg,88,micrometer
Inb.3,27,4.jpg,90,micrometer
Inb.3,27,5.jpg,76,micrometer
Inb.3,27,20.jpg,90,micrometer
Inb.3,27,20.jpg,79,micrometer
Inb.3,27,19.jpg,90,micrometer
Inb.3,27,19.jpg,82,micrometer
Inb.3,27,19.jpg,69,micrometer
Inb.3,27,18.jpg,81,micrometer
Inb.3,27,18.jpg,91,micrometer
Inb.3,27,17.jpg,89,micrometer
Inb.3,27,17.jpg,86,micrometer
Inb.3,27,17.jpg,90,micrometer
Inb.3,31,1.jpg,89,micrometer
Inb.3,31,2.jpg,95,micrometer
Inb.3,31,3.jpg,79,micrometer
Inb.3,31,3.jpg,78,micrometer
Inb.3,31,4.jpg,72,micrometer
Inb.3,31,4.jpg,81,micrometer
Inb.3,31,5.jpg,76,micrometer
Inb.3,31,5.jpg,75,micrometer
Inb.3,31,6.jpg,86,micrometer
Inb.3,31,6.jpg,88,micrometer
Inb.3,31,20.jpg,86,micrometer
Inb.3,31,20.jpg,89,micrometer
Inb.3,31,20.jpg,83,micrometer
Inb.3,31,19.jpg,88,micrometer
Inb.3,31,19.jpg,86,micrometer
Inb.3,31,18.jpg,88,micrometer
Inb.3,31,18.jpg,81,micrometer
Inb.3,31,18.jpg,69,micrometer
Inb.3,31,17.jpg,65,micrometer
Inb.3,31,17.jpg,89,micrometer
Inb.3,32,1.jpg,84,micrometer
Inb.3,32,1.jpg,88,micrometer
Inb.3,32,1.jpg,81,micrometer
Inb.3,32,2.jpg,79,micrometer
Inb.3,32,3.jpg,86,micrometer
Inb.3,32,3.jpg,74,micrometer
Inb.3,32,4.jpg,84,micrometer
Inb.3,32,4.jpg,80,micrometer
Inb.3,32,4.jpg,84,micrometer
Inb.3,32,4.jpg,69,micrometer
Inb.3,32,20.jpg,87,micrometer
Inb.3,32,20.jpg,92,micrometer
Inb.3,32,19.jpg,90,micrometer
Inb.3,32,19.jpg,86,micrometer
Inb.3,32,19.jpg,86,micrometer
Inb.3,32,19.jpg,73,micrometer
Inb.3,32,18.jpg,79,micrometer
Inb.3,32,18.jpg,81,micrometer
Inb.3,32,18.jpg,63,micrometer
Inb.3,32,17.jpg,93,micrometer
Inb.3,33,1.jpg,61,micrometer
Inb.3,33,1.jpg,66,micrometer
Inb.3,33,2.jpg,82,micrometer
Inb.3,33,2.jpg,87,micrometer
Inb.3,33,3.jpg,75,micrometer
Inb.3,33,4.jpg,80,micrometer
Inb.3,33,5.jpg,94,micrometer
Inb.3,33,6.jpg,78,micrometer
Inb.3,33,7.jpg,85,micrometer
Inb.3,33,8.jpg,77,micrometer
Inb.3,33,20.jpg,83,micrometer
Inb.3,33,20.jpg,79,micrometer
Inb.3,33,19.jpg,85,micrometer
Inb.3,33,18.jpg,76,micrometer
Inb.3,33,18.jpg,85,micrometer
Inb.3,33,17.jpg,80,micrometer
Inb.3,33,16.jpg,88,micrometer
Inb.3,33,15.jpg,84,micrometer
Inb.3,33,14.jpg,95,micrometer
Inb.3,33,14.jpg,90,micrometer
Inb.3,34,1.jpg,87,micrometer
Inb.3,34,1.jpg,89,micrometer
Inb.3,34,2.jpg,78,micrometer
Inb.3,34,2.jpg,68,micrometer
Inb.3,34,2.jpg,82,micrometer
Inb.3,34,2.jpg,93,micrometer
Inb.3,34,3.jpg,85,micrometer
Inb.3,34,3.jpg,71,micrometer
Inb.3,34,3.jpg,83,micrometer
Inb.3,34,3.jpg,86,micrometer
Inb.3,34,20.jpg,82,micrometer
Inb.3,34,20.jpg,87,micrometer
Inb.3,34,20.jpg,84,micrometer
Inb.3,34,20.jpg,75,micrometer
Inb.3,34,19.jpg,86,micrometer
Inb.3,34,19.jpg,90,micrometer
Inb.3,34,18.jpg,75,micrometer
Inb.3,34,18.jpg,85,micrometer
Inb.3,34,17.jpg,86,micrometer
Inb.3,34,16.jpg,83,micrometer
Inb.3,35,1.jpg,89,micrometer
Inb.3,35,1.jpg,77,micrometer
Inb.3,35,1.jpg,70,micrometer
Inb.3,35,2.jpg,92,micrometer
Inb.3,35,3.jpg,90,micrometer
Inb.3,35,4.jpg,75,micrometer
Inb.3,35,4.jpg,91,micrometer
Inb.3,35,4.jpg,68,micrometer
Inb.3,35,5.jpg,88,micrometer
Inb.3,35,6.jpg,91,micrometer
Inb.3,35,21.jpg,88,micrometer
Inb.3,35,20.jpg,85,micrometer
Inb.3,35,20.jpg,80,micrometer
Inb.3,35,19.jpg,82,micrometer
Inb.3,35,19.jpg,84,micrometer
Inb.3,35,19.jpg,75,micrometer
Inb.3,35,18.jpg,87,micrometer
Inb.3,35,18.jpg,81,micrometer
Inb.3,35,17.jpg,79,micrometer
Inb.3,35,16.jpg,88,micrometer
Inb.3,38,1.jpg,95,micrometer
Inb.3,38,1.jpg,71,micrometer
Inb.3,38,1.jpg,82,micrometer
Inb.3,38,1.jpg,90,micrometer
Inb.3,38,2.jpg,83,micrometer
Inb.3,38,2.jpg,79,micrometer
Inb.3,38,2.jpg,68,micrometer
Inb.3,38,2.jpg,77,micrometer
Inb.3,38,3.jpg,91,micrometer
Inb.3,38,3.jpg,84,micrometer
Inb.3,38,3.jpg,85,micrometer
Inb.3,38,20-1.jpg,92,micrometer
Inb.3,38,20-1.jpg,80,micrometer
Inb.3,38,19.jpg,94,micrometer
Inb.3,38,19.jpg,86,micrometer
Inb.3,38,19.jpg,70,micrometer
Inb.3,38,19.jpg,86,micrometer
Inb.3,38,19.jpg,81,micrometer
Inb.3,38,18.jpg,75,micrometer
Inb.3,38,18.jpg,77,micrometer
Inb.3,39,1.jpg,86,micrometer
Inb.3,39,1.jpg,68,micrometer
Inb.3,39,2.jpg,88,micrometer
Inb.3,39,2.jpg,88,micrometer
Inb.3,39,2.jpg,83,micrometer
Inb.3,39,3.jpg,92,micrometer
Inb.3,39,4.jpg,79,micrometer
Inb.3,39,4.jpg,94,micrometer
Inb.3,39,4.jpg,92,micrometer
Inb.3,39,4.jpg,70,micrometer
Inb.3,39,4.jpg,75,micrometer
Inb.3,39,20.jpg,89,micrometer
Inb.3,39,20.jpg,84,micrometer
Inb.3,39,20.jpg,90,micrometer
Inb.3,39,19.jpg,95,micrometer
Inb.3,39,19.jpg,87,micrometer
Inb.3,39,19.jpg,85,micrometer
Inb.3,39,18.jpg,72,micrometer
Inb.3,39,18.jpg,78,micrometer
Inb.3,39,18.jpg,76,micrometer
Inb.3,40,1.jpg,81,micrometer
Inb.3,40,2.jpg,83,micrometer
Inb.3,40,2.jpg,86,micrometer
Inb.3,40,3.jpg,95,micrometer
Inb.3,40,4.jpg,80,micrometer
Inb.3,40,4.jpg,85,micrometer
Inb.3,40,5.jpg,87,micrometer
Inb.3,40,6.jpg,87,micrometer
Inb.3,40,6.jpg,79,micrometer
Inb.3,40,7.jpg,87,micrometer
Inb.3,40,7.jpg,87,micrometer
Inb.3,40,20.jpg,84,micrometer
Inb.3,40,20.jpg,85,micrometer
Inb.3,40,20.jpg,87,micrometer
Inb.3,40,19.jpg,81,micrometer
Inb.3,40,19.jpg,86,micrometer
Inb.3,40,18.jpg,86,micrometer
Inb.3,40,18.jpg,87,micrometer
Inb.3,40,17.jpg,77,micrometer
Inb.3,40,17.jpg,83,micrometer
Inb.3,42,1.jpg,90,micrometer
Inb.3,42,2.jpg,87,micrometer
Inb.3,42,2.jpg,74,micrometer
Inb.3,42,2.jpg,84,micrometer
Inb.3,42,3.jpg,91,micrometer
Inb.3,42,3.jpg,87,micrometer
Inb.3,42,4.jpg,87,micrometer
Inb.3,42,4.jpg,84,micrometer
Inb.3,42,4.jpg,83,micrometer
Inb.3,42,4.jpg,87,micrometer
Inb.3,42,20.jpg,90,micrometer
Inb.3,42,20.jpg,83,micrometer
Inb.3,42,20.jpg,80,micrometer
Inb.3,42,19.jpg,84,micrometer
Inb.3,42,19.jpg,84,micrometer
Inb.3,42,18.jpg,88,micrometer
Inb.3,42,18.jpg,88,micrometer
Inb.3,42,18.jpg,87,micrometer
Inb.3,42,18.jpg,84,micrometer
Inb.3,42,17.jpg,64,micrometer
Inb.3,43,1.jpg,89,micrometer
Inb.3,43,2.jpg,78,micrometer
Inb.3,43,2.jpg,84,micrometer
Inb.3,43,2.jpg,82,micrometer
Inb.3,43,3.jpg,83,micrometer
Inb.3,43,3.jpg,88,micrometer
Inb.3,43,4.jpg,74,micrometer
Inb.3,43,4.jpg,84,micrometer
Inb.3,43,4.jpg,83,micrometer
Inb.3,43,4.jpg,78,micrometer
Inb.3,43,20.jpg,79,micrometer
Inb.3,43,20.jpg,83,micrometer
Inb.3,43,20.jpg,96,micrometer
Inb.3,43,19.jpg,84,micrometer
Inb.3,43,19.jpg,65,micrometer
Inb.3,43,19.jpg,82,micrometer
Inb.3,43,19.jpg,84,micrometer
Inb.3,43,18.jpg,71,micrometer
Inb.3,43,18.jpg,82,micrometer
Inb.3,43,18.jpg,91,micrometer
Inb.3,44,1.jpg,96,micrometer
Inb.3,44,1.jpg,81,micrometer
Inb.3,44,2.jpg,87,micrometer
Inb.3,44,2.jpg,84,micrometer
Inb.3,44,2.jpg,85,micrometer
Inb.3,44,3.jpg,83,micrometer
Inb.3,44,3.jpg,86,micrometer
Inb.3,44,3.jpg,88,micrometer
Inb.3,44,3.jpg,88,micrometer
Inb.3,44,3.jpg,77,micrometer
Inb.3,44,20.jpg,87,micrometer
Inb.3,44,19.jpg,82,micrometer
Inb.3,44,19.jpg,80,micrometer
Inb.3,44,18.jpg,81,micrometer
Inb.3,44,18.jpg,83,micrometer
Inb.3,44,18.jpg,88,micrometer
Inb.3,44,17.jpg,88,micrometer
Inb.3,44,17.jpg,82,micrometer
Inb.3,44,16.jpg,80,micrometer
Inb.3,44,16.jpg,83,micrometer
Inb.3,45,1.jpg,86,micrometer
Inb.3,45,1.jpg,74,micrometer
Inb.3,45,1.jpg,88,micrometer
Inb.3,45,1.jpg,76,micrometer
Inb.3,45,2.jpg,90,micrometer
Inb.3,45,2.jpg,86,micrometer
Inb.3,45,3.jpg,88,micrometer
Inb.3,45,3.jpg,86,micrometer
Inb.3,45,4.jpg,78,micrometer
Inb.3,45,4.jpg,88,micrometer
Inb.3,45,4.jpg,84,micrometer
Inb.3,45,20.jpg,89,micrometer
Inb.3,45,20.jpg,82,micrometer
Inb.3,45,19.jpg,80,micrometer
Inb.3,45,19.jpg,92,micrometer
Inb.3,45,19.jpg,75,micrometer
Inb.3,45,18.jpg,89,micrometer
Inb.3,45,18.jpg,83,micrometer
Inb.3,45,18.jpg,71,micrometer
Inb.3,45,17.jpg,87,micrometer
Inb.4,1,1.jpg,82,micrometer
Inb.4,1,1.jpg,78,micrometer
Inb.4,1,1.jpg,77,micrometer
Inb.4,1,1.jpg,83,micrometer
Inb.4,1,1.jpg,62,micrometer
Inb.4,1,1.jpg,80,micrometer
Inb.4,1,2.jpg,67,micrometer
Inb.4,1,2.jpg,84,micrometer
Inb.4,1,3.jpg,81,micrometer
Inb.4,1,3.jpg,76,micrometer
Inb.4,1,3.jpg,69,micrometer
Inb.4,1,3.jpg,75,micrometer
Inb.4,1,4.jpg,74,micrometer
Inb.4,1,4.jpg,79,micrometer
Inb.4,1,4.jpg,78,micrometer
Inb.4,1,4.jpg,64,micrometer
Inb.4,1,4.jpg,83,micrometer
Inb.4,1,4.jpg,78,micrometer
Inb.4,1,20.jpg,86,micrometer
Inb.4,1,20.jpg,83,micrometer
Inb.4,2,1.jpg,84,micrometer
Inb.4,2,1.jpg,72,micrometer
Inb.4,2,1.jpg,78,micrometer
Inb.4,2,1.jpg,62,micrometer
Inb.4,2,1.jpg,59,micrometer
Inb.4,2,1.jpg,75,micrometer
Inb.4,2,1.jpg,91,micrometer
Inb.4,2,2.jpg,75,micrometer
Inb.4,2,2.jpg,79,micrometer
Inb.4,2,2.jpg,74,micrometer
Inb.4,2,2.jpg,75,micrometer
Inb.4,2,20.jpg,81,micrometer
Inb.4,2,20.jpg,73,micrometer
Inb.4,2,20.jpg,69,micrometer
Inb.4,2,20.jpg,72,micrometer
Inb.4,2,20.jpg,74,micrometer
Inb.4,2,20.jpg,77,micrometer
Inb.4,2,19.jpg,83,micrometer
Inb.4,2,19.jpg,66,micrometer
Inb.4,2,19.jpg,75,micrometer
Inb.4,5,1.jpg,84,micrometer
Inb.4,5,1.jpg,80,micrometer
Inb.4,5,1.jpg,87,micrometer
Inb.4,5,1.jpg,82,micrometer
Inb.4,5,2.jpg,79,micrometer
Inb.4,5,2.jpg,88,micrometer
Inb.4,5,3.jpg,83,micrometer
Inb.4,5,3.jpg,78,micrometer
Inb.4,5,3.jpg,79,micrometer
Inb.4,5,3.jpg,70,micrometer
Inb.4,5,20.jpg,67,micrometer
Inb.4,5,20.jpg,71,micrometer
Inb.4,5,20.jpg,85,micrometer
Inb.4,5,20.jpg,84,micrometer
Inb.4,5,20.jpg,87,micrometer
Inb.4,5,20.jpg,83,micrometer
Inb.4,5,19.jpg,81,micrometer
Inb.4,5,19.jpg,88,micrometer
Inb.4,5,19.jpg,87,micrometer
Inb.4,5,19.jpg,70,micrometer
Inb.4,6,1.jpg,83,micrometer
Inb.4,6,2.jpg,84,micrometer
Inb.4,6,2.jpg,88,micrometer
Inb.4,6,2.jpg,84,micrometer
Inb.4,6,2.jpg,86,micrometer
Inb.4,6,2.jpg,78,micrometer
Inb.4,6,2.jpg,77,micrometer
Inb.4,6,2.jpg,77,micrometer
Inb.4,6,3.jpg,83,micrometer
Inb.4,6,3.jpg,77,micrometer
Inb.4,6,20.jpg,65,micrometer
Inb.4,6,20.jpg,69,micrometer
Inb.4,6,20.jpg,72,micrometer
Inb.4,6,20.jpg,89,micrometer
Inb.4,6,20.jpg,79,micrometer
Inb.4,6,19.jpg,76,micrometer
Inb.4,6,19.jpg,70,micrometer
Inb.4,6,19.jpg,63,micrometer
Inb.4,6,18.jpg,76,micrometer
Inb.4,6,18.jpg,75,micrometer
Inb.4,7,1.jpg,71,micrometer
Inb.4,7,1.jpg,77,micrometer
Inb.4,7,1.jpg,85,micrometer
Inb.4,7,1.jpg,64,micrometer
Inb.4,7,1.jpg,70,micrometer
Inb.4,7,2.jpg,64,micrometer
Inb.4,7,2.jpg,80,micrometer
Inb.4,7,2.jpg,88,micrometer
Inb.4,7,2.jpg,71,micrometer
Inb.4,7,3.jpg,78,micrometer
Inb.4,7,3.jpg,73,micrometer
Inb.4,7,3.jpg,82,micrometer
Inb.4,7,3.jpg,71,micrometer
Inb.4,7,4.jpg,77,micrometer
Inb.4,7,4.jpg,81,micrometer
Inb.4,7,4.jpg,66,micrometer
Inb.4,7,5.jpg,88,micrometer
Inb.4,7,5.jpg,68,micrometer
Inb.4,7,5.jpg,86,micrometer
Inb.4,7,5.jpg,73,micrometer
Inb.4,8,1.jpg,76,micrometer
Inb.4,8,2.jpg,78,micrometer
Inb.4,8,2.jpg,74,micrometer
Inb.4,8,3.jpg,77,micrometer
Inb.4,8,3.jpg,80,micrometer
Inb.4,8,3.jpg,74,micrometer
Inb.4,8,4.jpg,79,micrometer
Inb.4,8,4.jpg,71,micrometer
Inb.4,8,4.jpg,62,micrometer
Inb.4,8,4.jpg,70,micrometer
Inb.4,8,4.jpg,66,micrometer
Inb.4,8,22.jpg,84,micrometer
Inb.4,8,22.jpg,78,micrometer
